osm_id,plant_name,bmu_id,ngc_bmu_id,bmu_type,source,notes
way/1149228931,Lester Way Flexible Generation Facility,E_LSTWY-1,LSTWY-1,E,auto,
way/1149233319,The Drove Power Plant,E_TDRVE-1,TDRVE-1,E,auto,
way/1149265767,Roundponds Battery Storage,V__HHABI001,AG-HEL01H,V,auto,
way/1149497116,Chickerell Power Station,E_CHICK-1,CHICK-1,E,auto,
way/1155331119,Solar Arrays,T_BLPFS-1,BLPFS-1,T,auto,
way/1155331119,Solar Arrays,T_CLVHS-1,CLVHS-1,T,auto,
way/1155331119,Solar Arrays,T_CLVHS-2,CLVHS-2,T,auto,
way/1155331119,Solar Arrays,T_LARKS-1,LARKS-1,T,auto,
way/1155331119,Solar Arrays,T_TYLNS-1,TYLNS-1,T,auto,
way/1159868562,Broadditch Battery,E_BROAB-1,BROAB-1,E,auto,
way/1160388718,Chapel Farm Battery Storage,E_CHAPB-1,CHAPB-1,E,auto,
way/1168494496,Larks Green Solar Farm,T_LARKB-1,LARKB-1,T,auto,
way/1187625958,Farnham Battery Storage,E_FARNB-1,FARNB-1,E,auto,
way/1189799812,Tollgate Battery Storage Facility,E_TOLLB-1,TOLLB-1,E,auto,
way/1189805603,Melksham East Battery Storage,V__HHABI008,MELKB-1,V,auto,
way/1280711767,Severn Trent Green Power Cassington AD Facility,T_SVRP-10,SVRP-10,T,auto,
way/1280711767,Severn Trent Green Power Cassington AD Facility,T_SVRP-20,SVRP-20,T,auto,
way/1360362424,Solar Array,T_BLPFS-1,BLPFS-1,T,auto,
way/1360362424,Solar Array,T_CLVHS-1,CLVHS-1,T,auto,
way/1360362424,Solar Array,T_CLVHS-2,CLVHS-2,T,auto,
way/1360362424,Solar Array,T_LARKS-1,LARKS-1,T,auto,
way/1360362424,Solar Array,T_TYLNS-1,TYLNS-1,T,auto,
way/1371100889,Croydon Power plant,E_CROYD-2,CROYD-2,E,auto,
way/1411410097,Bulphan Fen Solar Farm Battery Storage,T_BLPFB-1,BLPFB-1,T,auto,
way/1411410097,Bulphan Fen Solar Farm Battery Storage,T_BLPFS-1,BLPFS-1,T,auto,
way/1442566922,Larks Green Solar Farm Battery Storage,T_LARKB-1,LARKB-1,T,auto,
way/1442566922,Larks Green Solar Farm Battery Storage,T_LARKS-1,LARKS-1,T,auto,
way/1473937486,Uskmouth BESS,T_USKM-13,USKM-13,T,auto,
way/1473937486,Uskmouth BESS,T_USKM-14,USKM-14,T,auto,
way/1473937486,Uskmouth BESS,T_USKM-15,USKM-15,T,auto,
way/1473937486,Uskmouth BESS,T_USKMB-4,USKMB-4,T,auto,
way/1473937486,Uskmouth BESS,T_USKMB-5,USKMB-5,T,auto,
way/1475017990,Holes Bay BESS,E_BHOLB-1,BHOLB-1,E,auto,
way/1475218524,Gerrards Cross BESS,E_GRCRB-1,GRCRB-1,E,auto,
way/1482190103,Sundon Battery Storage,T_SUNDB-1,SUNDB-1,T,auto,
way/1482245953,Tebworth Battery Storage,T_TEBWB-1,TEBWB-1,T,auto,
way/1482245953,Tebworth Battery Storage,T_TEBWS-1,TEBWS-1,T,auto,
way/1506690182,PeakGen Hatfield,E_PGPETE,PGPET-1,E,auto,
way/1512575413,Berkeley BESS,E_BERKB-1,BERKB-1,E,auto,
way/1512575413,Berkeley BESS,E_BERKB-2,BERKB-2,E,auto,
way/1514581693,North Fossil Solar Farm,V__GWELS001,AG-WSP04G,V,auto,
way/1514581693,North Fossil Solar Farm,2__PSTAT001,CAIRW-2,S,auto,
way/1514581693,North Fossil Solar Farm,T_CLDNW-1,CLDNW-1,T,auto,
way/1514581693,North Fossil Solar Farm,2__PSTAT002,MDHLW-1,S,auto,
way/1514581693,North Fossil Solar Farm,T_NOKYW-1,NOKYW-1,T,auto,
way/1514581693,North Fossil Solar Farm,T_NOKYW-2,NOKYW-2,T,auto,
way/1514581693,North Fossil Solar Farm,2__PIMPO000,NSC-ATL01,G,auto,
way/1514581693,North Fossil Solar Farm,2__PEDFE000,NSC-EDF01,G,auto,
way/1514581693,North Fossil Solar Farm,2__PHYDE000,NSC-SSE01,G,auto,
way/1514581693,North Fossil Solar Farm,2__PSOUT000,NSC-STH01,G,auto,
way/1514581693,North Fossil Solar Farm,2__PSWAE000,NSC-SWA01,G,auto,
way/1514581693,North Fossil Solar Farm,E_NTAWB-1,NTAWB-1,E,auto,
way/1514581693,North Fossil Solar Farm,2__GEDFE000,NWP-EDF01,G,auto,
way/1514581693,North Fossil Solar Farm,T_STRNW-1,STRNW-1,T,auto,
relation/7872578,Great Wilbraham Solar Farm,E_GYAR-1,GYAR-1,E,auto,
relation/9938532,Fields Farm (Agden),E_GFLDW-1,GFLDW-1,E,auto,
relation/10029821,Solar Farm,T_BLPFS-1,BLPFS-1,T,auto,
relation/10029821,Solar Farm,T_CLVHS-1,CLVHS-1,T,auto,
relation/10029821,Solar Farm,T_CLVHS-2,CLVHS-2,T,auto,
relation/10029821,Solar Farm,T_LARKS-1,LARKS-1,T,auto,
relation/10029821,Solar Farm,T_TYLNS-1,TYLNS-1,T,auto,
relation/11657094,High Point Solar Farm,T_JGPR-1,JGPR-1,T,auto,
way/29083166,Rocksavage Power Station,T_ROCK-1,ROCK-1,T,auto,
way/34383063,Drax Power Station,E__MDRX002,DRAXD-2,E,auto,
way/38211225,Little Barford Power Station,T_LBAR-1,LBAR-1,T,auto,
way/38211225,Little Barford Power Station,T_LBAR-1G,LBAR-1G,T,auto,
way/51698894,Sutton Bridge Power Station,T_SUTBS-1,SUTBS-1,T,auto,
way/58736682,Keadby 2 Power Station,T_KEAD-2,KEAD-2,T,auto,
way/70311216,Carrington Power Station,T_CARR-1,CARR-1,T,auto,
way/70311216,Carrington Power Station,T_CARR-2,CARR-2,T,auto,
way/97744299,Corby Power Station,E_CORB-1,CORB-1,E,auto,
way/143902275,Spalding Power Station,T_SPLN-1,SPLN-1,T,auto,
way/160279522,West Burton B Power Station,T_WBUGT-1,WBUGT-1,T,auto,
way/160279522,West Burton B Power Station,T_WBUGT-4,WBUGT-4,T,auto,
way/160279522,West Burton B Power Station,T_WBUPS-1,WBUPS-1,T,auto,
way/160279522,West Burton B Power Station,T_WBUPS-2,WBUPS-2,T,auto,
way/160279522,West Burton B Power Station,T_WBUPS-3,WBUPS-3,T,auto,
way/160279522,West Burton B Power Station,T_WBUPS-4,WBUPS-4,T,auto,
way/160279522,West Burton B Power Station,E_WBUPS-STX,WBUPS-STX,E,auto,
way/160279522,West Burton B Power Station,T_WBURB-1,WBURB-1,T,auto,
way/160279522,West Burton B Power Station,T_WBURB-2,WBURB-2,T,auto,
way/160279522,West Burton B Power Station,T_WBURB-3,WBURB-3,T,auto,
way/160279522,West Burton B Power Station,T_WBURB-41,WBURB-41,T,auto,
way/160279522,West Burton B Power Station,T_WBURB-43,WBURB-43,T,auto,
way/204918278,South Humber Bank Power Station,T_SHBA-1,SHBA-1,T,auto,
way/204918278,South Humber Bank Power Station,T_SHBA-2,SHBA-2,T,auto,
way/205132626,Killingholme B Power Station,T_KILLSC-1,KILLSC-1,T,auto,
way/205132626,Killingholme B Power Station,T_KILLSC-2,KILLSC-2,T,auto,
way/205132626,Killingholme B Power Station,T_KILNS-1,KILNS,T,auto,
way/208495234,Glanford Brigg Power Station,E_BRGG-1,BRGG-1,E,auto,
way/208757000,Immingham Power Station,E_STALB-1,STALB-1,E,auto,
way/229449727,Staythorpe C Power Station,T_STAY-1,STAY-1,T,auto,
way/229449727,Staythorpe C Power Station,T_STAY-2,STAY-2,T,auto,
way/229449727,Staythorpe C Power Station,T_STAY-3,STAY-3,T,auto,
way/229449727,Staythorpe C Power Station,T_STAY-4,STAY-4,T,auto,
way/265797509,Wolverhampton EfW,E_WOLVB-1,WOLVB-1,E,auto,
way/310488542,Heysham Nuclear Power Station,T_HEYM11,HEYM11,T,auto,
way/310488542,Heysham Nuclear Power Station,T_HEYM12,HEYM12,T,auto,
way/310488542,Heysham Nuclear Power Station,T_HEYM27,HEYM27,T,auto,
way/310488542,Heysham Nuclear Power Station,T_HEYM28,HEYM28,T,auto,
way/310488542,Heysham Nuclear Power Station,T_HEYM2-D,HEYM2D-1,T,auto,
way/331863739,Humber Gateway Wind Farm,T_HMGTO-1,HMGTO-1,T,auto,
way/331863739,Humber Gateway Wind Farm,T_HMGTO-2,HMGTO-2,T,auto,
way/331863739,Humber Gateway Wind Farm,T_SHBA-1,SHBA-1,T,auto,
way/331863739,Humber Gateway Wind Farm,T_SHBA-2,SHBA-2,T,auto,
way/332532014,Thornton Greener Grid Park,T_BLWNB-1,BLWNB-1,T,auto,
way/341804043,Westermost Rough Wind Farm,T_WTMSO-1,WTMSO-1,T,auto,
way/376597488,Little Morton Solar Farm,T_LBAR-1,LBAR-1,T,auto,
way/376597488,Little Morton Solar Farm,T_LBAR-1G,LBAR-1G,T,auto,
way/376597488,Little Morton Solar Farm,E_LITRB-1,LITRB-1,E,auto,
way/392054586,Derby & Derbyshire Waste Treatment Centre,E_DERBY-1,DERBY-2,E,auto,
way/470426472,Ferrybridge Multifuel 2,T_FERRB-1,FERRB-1,T,auto,
way/470426472,Ferrybridge Multifuel 2,T_FERRB-2,FERRB-2,T,auto,
way/488114092,Kings Road Power Station,E_KLYN-A-1,KLYN-A-1,E,auto,
way/512579289,Tollgate Solar Farm,E_TOLLB-1,TOLLB-1,E,auto,
way/532910167,Burton Farm,T_WBUGT-1,WBUGT-1,T,auto,
way/532910167,Burton Farm,T_WBUGT-4,WBUGT-4,T,auto,
way/532910167,Burton Farm,T_WBUPS-1,WBUPS-1,T,auto,
way/532910167,Burton Farm,T_WBUPS-2,WBUPS-2,T,auto,
way/532910167,Burton Farm,T_WBUPS-3,WBUPS-3,T,auto,
way/532910167,Burton Farm,T_WBUPS-4,WBUPS-4,T,auto,
way/532910167,Burton Farm,E_WBUPS-STX,WBUPS-STX,E,auto,
way/532910167,Burton Farm,T_WBURB-1,WBURB-1,T,auto,
way/532910167,Burton Farm,T_WBURB-2,WBURB-2,T,auto,
way/532910167,Burton Farm,T_WBURB-3,WBURB-3,T,auto,
way/532910167,Burton Farm,T_WBURB-41,WBURB-41,T,auto,
way/532910167,Burton Farm,T_WBURB-43,WBURB-43,T,auto,
way/573229804,Solar Park Chorley Wastewater Treatment Works,T_BLPFS-1,BLPFS-1,T,auto,
way/573229804,Solar Park Chorley Wastewater Treatment Works,T_CLVHS-1,CLVHS-1,T,auto,
way/573229804,Solar Park Chorley Wastewater Treatment Works,T_CLVHS-2,CLVHS-2,T,auto,
way/573229804,Solar Park Chorley Wastewater Treatment Works,T_LARKS-1,LARKS-1,T,auto,
way/573229804,Solar Park Chorley Wastewater Treatment Works,T_TYLNS-1,TYLNS-1,T,auto,
way/594780080,Little Irchester Higham Road Solar Farm,T_LBAR-1,LBAR-1,T,auto,
way/594780080,Little Irchester Higham Road Solar Farm,T_LBAR-1G,LBAR-1G,T,auto,
way/594780080,Little Irchester Higham Road Solar Farm,E_LITRB-1,LITRB-1,E,auto,
way/597911897,High Leas,T_JGPR-1,JGPR-1,T,auto,
way/625572056,Black Bush Farm,T_BEASC-1,BEASC-1,T,auto,
way/625572056,Black Bush Farm,T_BLLA-2,BLLA-2,T,auto,
way/659490293,Roosecote Battery,E_ROOSB-1,ROOSB-1,E,auto,
way/682463646,Thornton Lane Solar Farm,T_BLWNB-1,BLWNB-1,T,auto,
way/694152827,Black Peak Farm,T_BEASC-1,BEASC-1,T,auto,
way/694152827,Black Peak Farm,T_BLLA-2,BLLA-2,T,auto,
way/695816783,South Kirby Business Park,2__HLOND003,AG-HEDF03,S,auto,
way/695816783,South Kirby Business Park,V__KWELS001,AG-WSP01K,V,auto,
way/695816783,South Kirby Business Park,V__KWELS002,AG-WSP02K,V,auto,
way/695816783,South Kirby Business Park,T_CLDSW-1,CLDSW-1,T,auto,
way/695816783,South Kirby Business Park,2__JEDFE000,SEE-EDF01,G,auto,
way/695816783,South Kirby Business Park,T_SHBA-1,SHBA-1,T,auto,
way/695816783,South Kirby Business Park,T_SHBA-2,SHBA-2,T,auto,
way/695816783,South Kirby Business Park,T_SOKYW-1,SOKYW-1,T,auto,
way/695816783,South Kirby Business Park,2__NIMPO000,SSC-ATL01,G,auto,
way/695816783,South Kirby Business Park,2__NEDFE000,SSC-EDF01,G,auto,
way/695816783,South Kirby Business Park,2__NHYDE000,SSC-SSE01,G,auto,
way/695816783,South Kirby Business Park,2__NSOUT000,SSC-STH01,G,auto,
way/695816783,South Kirby Business Park,2__NSWAE000,SSC-SWA01,G,auto,
way/695816783,South Kirby Business Park,2__KEDFE000,SWA-EDF01,G,auto,
way/695816783,South Kirby Business Park,2__KMIDE000,SWA-MID01,G,auto,
way/695816783,South Kirby Business Park,2__KNATP000,SWA-NPE01,G,auto,
way/695816783,South Kirby Business Park,2__LEDFE000,SWT-EDF01,G,auto,
way/695816783,South Kirby Business Park,2__LMIDE000,SWT-MID01,G,auto,
way/695816783,South Kirby Business Park,2__LNATP000,SWT-NPE01,G,auto,
way/699504966,Hyde Solar Farm,2__PHYDE000,NSC-SSE01,G,auto,
way/699504966,Hyde Solar Farm,2__NHYDE000,SSC-SSE01,G,auto,
way/711002156,Peterborough Power Station,E_PETEM1,PETEM1,E,auto,
way/718284355,Fields Farm Solar Farm,E_GFLDW-1,GFLDW-1,E,auto,
way/723693710,Sandy Lane Generation Plant,T_SAKNW-1,SAKNW-1,T,auto,
way/724286636,North Of Field Barn,V__GWELS001,AG-WSP04G,V,auto,
way/724286636,North Of Field Barn,2__PSTAT001,CAIRW-2,S,auto,
way/724286636,North Of Field Barn,T_CLDNW-1,CLDNW-1,T,auto,
way/724286636,North Of Field Barn,2__PSTAT002,MDHLW-1,S,auto,
way/724286636,North Of Field Barn,T_NOKYW-1,NOKYW-1,T,auto,
way/724286636,North Of Field Barn,T_NOKYW-2,NOKYW-2,T,auto,
way/724286636,North Of Field Barn,2__PIMPO000,NSC-ATL01,G,auto,
way/724286636,North Of Field Barn,2__PEDFE000,NSC-EDF01,G,auto,
way/724286636,North Of Field Barn,2__PHYDE000,NSC-SSE01,G,auto,
way/724286636,North Of Field Barn,2__PSOUT000,NSC-STH01,G,auto,
way/724286636,North Of Field Barn,2__PSWAE000,NSC-SWA01,G,auto,
way/724286636,North Of Field Barn,E_NTAWB-1,NTAWB-1,E,auto,
way/724286636,North Of Field Barn,2__GEDFE000,NWP-EDF01,G,auto,
way/724286636,North Of Field Barn,T_STRNW-1,STRNW-1,T,auto,
way/725458003,"Solar farm at land at The Willows, Uttoxeter",T_BLPFS-1,BLPFS-1,T,auto,
way/725458003,"Solar farm at land at The Willows, Uttoxeter",T_CLVHS-1,CLVHS-1,T,auto,
way/725458003,"Solar farm at land at The Willows, Uttoxeter",T_CLVHS-2,CLVHS-2,T,auto,
way/725458003,"Solar farm at land at The Willows, Uttoxeter",T_LARKS-1,LARKS-1,T,auto,
way/725458003,"Solar farm at land at The Willows, Uttoxeter",T_TYLNS-1,TYLNS-1,T,auto,
way/725463864,Green Lane Marchington Photovoltaic,T_BLPFB-1,BLPFB-1,T,auto,
way/725463864,Green Lane Marchington Photovoltaic,T_BLPFS-1,BLPFS-1,T,auto,
way/725463864,Green Lane Marchington Photovoltaic,2__FBPGM001,FBPG01,S,auto,
way/725463864,Green Lane Marchington Photovoltaic,T_LARKB-1,LARKB-1,T,auto,
way/725463864,Green Lane Marchington Photovoltaic,T_LARKS-1,LARKS-1,T,auto,
way/725463864,Green Lane Marchington Photovoltaic,E_TGP1,TIBG-1,E,auto,
way/730017652,South of Henley Hall,2__HLOND003,AG-HEDF03,S,auto,
way/730017652,South of Henley Hall,V__KWELS001,AG-WSP01K,V,auto,
way/730017652,South of Henley Hall,V__KWELS002,AG-WSP02K,V,auto,
way/730017652,South of Henley Hall,T_CLDSW-1,CLDSW-1,T,auto,
way/730017652,South of Henley Hall,2__JEDFE000,SEE-EDF01,G,auto,
way/730017652,South of Henley Hall,T_SHBA-1,SHBA-1,T,auto,
way/730017652,South of Henley Hall,T_SHBA-2,SHBA-2,T,auto,
way/730017652,South of Henley Hall,T_SOKYW-1,SOKYW-1,T,auto,
way/730017652,South of Henley Hall,2__NIMPO000,SSC-ATL01,G,auto,
way/730017652,South of Henley Hall,2__NEDFE000,SSC-EDF01,G,auto,
way/730017652,South of Henley Hall,2__NHYDE000,SSC-SSE01,G,auto,
way/730017652,South of Henley Hall,2__NSOUT000,SSC-STH01,G,auto,
way/730017652,South of Henley Hall,2__NSWAE000,SSC-SWA01,G,auto,
way/730017652,South of Henley Hall,2__KEDFE000,SWA-EDF01,G,auto,
way/730017652,South of Henley Hall,2__KMIDE000,SWA-MID01,G,auto,
way/730017652,South of Henley Hall,2__KNATP000,SWA-NPE01,G,auto,
way/730017652,South of Henley Hall,2__LEDFE000,SWT-EDF01,G,auto,
way/730017652,South of Henley Hall,2__LMIDE000,SWT-MID01,G,auto,
way/730017652,South of Henley Hall,2__LNATP000,SWT-NPE01,G,auto,
way/743116558,Fell View Farm Phase 1 & 2,E_FELL-1,FELL-1,E,auto,
way/745490210,Bury Green Farm Solar Park,E_TGP1,TIBG-1,E,auto,
way/745490226,High Dyke (Mill Farm),T_JGPR-1,JGPR-1,T,auto,
way/746246315,Park Lane,V__BGAZP001,AG-GZP06B,V,auto,
way/746246315,Park Lane,T_BAGED-1,BAGED-1,T,auto,
way/746246315,Park Lane,T_COYLB-1,COYLB-1,T,auto,
way/746246315,Park Lane,T_RICHB-1,RICHB-1,T,auto,
way/746246315,Park Lane,T_RICHB-2,RICHB-2,T,auto,
way/746246315,Park Lane,T_TEBWB-1,TEBWB-1,T,auto,
way/746246315,Park Lane,T_TEBWS-1,TEBWS-1,T,auto,
way/746246315,Park Lane,E_TRFPK-1,TRFPK-1,E,auto,
way/746246321,Hill Farm,E_BTNHL-1,BTNHL-1,E,auto,
way/746246321,Hill Farm,T_CLVHS-1,CLVHS-1,T,auto,
way/746246321,Hill Farm,T_CLVHS-2,CLVHS-2,T,auto,
way/746246321,Hill Farm,T_ENHLW-1,ENHLW-1,T,auto,
way/746246321,Hill Farm,T_EWHLW-1,EWHLW-1,T,auto,
way/746246321,Hill Farm,T_HADHW-1,HADHW-1,T,auto,
way/746246321,Hill Farm,E_HLGLW-1,HLGLW-1,E,auto,
way/746246321,Hill Farm,E_HLTWW-1,HLTWW-1,E,auto,
way/746246321,Hill Farm,E_HRHLW-1,HRHLW-1,E,auto,
way/746246321,Hill Farm,E_KHLLW-1,KHLLW-1,E,auto,
way/746246321,Hill Farm,T_KTHLW-1,KTHLW-1,T,auto,
way/746246321,Hill Farm,T_MKHLW-1,MKHLW-1,T,auto,
way/746246321,Hill Farm,T_OCHLB-1,OCHLB-1,T,auto,
way/746246321,Hill Farm,2__PENEC002,PAUHW-1,S,auto,
way/746246321,Hill Farm,E_ROARB-1,ROARB-1,E,auto,
way/746246321,Hill Farm,T_WHIHW-1,WHIHW-1,T,auto,
way/752821848,East Midlands Distribution Centre,2__BEDFE000,EMD-EDF01,G,auto,
way/752821848,East Midlands Distribution Centre,2__BINDE000,EMD-INE01,G,auto,
way/752821848,East Midlands Distribution Centre,2__BYELG000,EMD-YEP01,G,auto,
way/796502818,Hill Farm,E_BTNHL-1,BTNHL-1,E,auto,
way/796502818,Hill Farm,T_CLVHS-1,CLVHS-1,T,auto,
way/796502818,Hill Farm,T_CLVHS-2,CLVHS-2,T,auto,
way/796502818,Hill Farm,T_ENHLW-1,ENHLW-1,T,auto,
way/796502818,Hill Farm,T_EWHLW-1,EWHLW-1,T,auto,
way/796502818,Hill Farm,T_HADHW-1,HADHW-1,T,auto,
way/796502818,Hill Farm,E_HLGLW-1,HLGLW-1,E,auto,
way/796502818,Hill Farm,E_HLTWW-1,HLTWW-1,E,auto,
way/796502818,Hill Farm,E_HRHLW-1,HRHLW-1,E,auto,
way/796502818,Hill Farm,E_KHLLW-1,KHLLW-1,E,auto,
way/796502818,Hill Farm,T_KTHLW-1,KTHLW-1,T,auto,
way/796502818,Hill Farm,T_MKHLW-1,MKHLW-1,T,auto,
way/796502818,Hill Farm,T_OCHLB-1,OCHLB-1,T,auto,
way/796502818,Hill Farm,2__PENEC002,PAUHW-1,S,auto,
way/796502818,Hill Farm,E_ROARB-1,ROARB-1,E,auto,
way/796502818,Hill Farm,T_WHIHW-1,WHIHW-1,T,auto,
way/808407172,Trafalgar Park Gas Peaking Plant,E_TRFPK-1,TRFPK-1,E,auto,
way/824460344,Staveley Power,V__BGAZP001,AG-GZP06B,V,auto,
way/841303304,Willoughby Battery Storage,V__BHABI013,AG-HAB01B,V,auto,
way/856731154,Coventry Energy From Waste,T_COVNB-1,COVNB-1,T,auto,
way/856741235,Letchworth STOR,E_LCHWT-1,LCHWT-1,E,auto,
way/892436009,Ferrybridge Multifuel,T_FERRB-1,FERRB-1,T,auto,
way/892436009,Ferrybridge Multifuel,T_FERRB-2,FERRB-2,T,auto,
way/893575945,Carrington STOR,T_CARR-1,CARR-1,T,auto,
way/893575945,Carrington STOR,T_CARR-2,CARR-2,T,auto,
way/898388608,Thornhill Gas Power Station,E_THRNL-1,THRNL-1,E,auto,
way/918927238,Peterborough Energy from Waste,E_PETEM1,PETEM1,E,auto,
way/918927238,Peterborough Energy from Waste,E_PETEM3,PETEM3,E,auto,
way/921428508,Station Works Anaerobic Digestion Plant,T_CLACD-1,CLACD-1,T,auto,
way/921428508,Station Works Anaerobic Digestion Plant,T_DEAND-1,DEAND-1,T,auto,
way/921428508,Station Works Anaerobic Digestion Plant,T_DNGB-D,DNGBD-1,T,auto,
way/921428508,Station Works Anaerobic Digestion Plant,T_GLEND-1,GLEND-1,T,auto,
way/921428508,Station Works Anaerobic Digestion Plant,T_HEYM2-D,HEYM2D-1,T,auto,
way/921428508,Station Works Anaerobic Digestion Plant,T_HINB-D,HINBD-1,T,auto,
way/921428508,Station Works Anaerobic Digestion Plant,T_HUNB-D,HUNBD-1,T,auto,
way/921428508,Station Works Anaerobic Digestion Plant,T_INGAD-1,INGAD-1,T,auto,
way/921428508,Station Works Anaerobic Digestion Plant,T_LUICD-1,LUICD-1,T,auto,
way/921428508,Station Works Anaerobic Digestion Plant,E_RUGPS-STX,RUGPS-STX,E,auto,
way/921428508,Station Works Anaerobic Digestion Plant,T_SFILD-1,SFILD-1,T,auto,
way/921428508,Station Works Anaerobic Digestion Plant,T_SLOYD-1,SLOYD-1,T,auto,
way/921428508,Station Works Anaerobic Digestion Plant,T_TORN-D,TORND-1,T,auto,
way/921428508,Station Works Anaerobic Digestion Plant,E_WBUPS-STX,WBUPS-STX,E,auto,
way/931133702,Rock Farm Battery Storage Scheme,E_PLYRK-1,PLYRK-1,E,auto,
way/938078317,Sandy Lane Generation,T_SAKNW-1,SAKNW-1,T,auto,
way/938140160,Chatterley Power Station,E_CHTRY-1,CHTRY-1,E,auto,
way/938180482,Wolverhampton Power,E_WOLVB-1,WOLVB-1,E,auto,
way/940961824,Derby Gas Power Station,E_DERBY-1,DERBY-2,E,auto,
way/951785974,Redfield Road Gas Generation Plant,E_RDFRB-1,RDFRB-1,E,auto,
way/951785974,Redfield Road Gas Generation Plant,E_RDFRD-1,RDFRD-1,E,auto,
way/954620039,Green Energy Hub,T_BURWS-1,BURWS-1,T,auto,
way/956023502,Carnegie Road Battery Storage,E_CRSSB-1,CRSSB-1,E,auto,
way/956046649,West Burton B Battery Storage,T_WBUGT-1,WBUGT-1,T,auto,
way/956046649,West Burton B Battery Storage,T_WBUGT-4,WBUGT-4,T,auto,
way/956046649,West Burton B Battery Storage,T_WBUPS-1,WBUPS-1,T,auto,
way/956046649,West Burton B Battery Storage,T_WBUPS-2,WBUPS-2,T,auto,
way/956046649,West Burton B Battery Storage,T_WBUPS-3,WBUPS-3,T,auto,
way/956046649,West Burton B Battery Storage,T_WBUPS-4,WBUPS-4,T,auto,
way/956046649,West Burton B Battery Storage,E_WBUPS-STX,WBUPS-STX,E,auto,
way/956046649,West Burton B Battery Storage,T_WBURB-1,WBURB-1,T,auto,
way/956046649,West Burton B Battery Storage,T_WBURB-2,WBURB-2,T,auto,
way/956046649,West Burton B Battery Storage,T_WBURB-3,WBURB-3,T,auto,
way/956046649,West Burton B Battery Storage,T_WBURB-41,WBURB-41,T,auto,
way/956046649,West Burton B Battery Storage,T_WBURB-43,WBURB-43,T,auto,
way/956046652,Brigg Renewable Energy Plant,V__MCEND001,AG-CBS08M,V,auto,
way/956046652,Brigg Renewable Energy Plant,2__MCNDL002,AG-MCET01,S,auto,
way/956046652,Brigg Renewable Energy Plant,2__MCNDL001,BRGDG-1,S,auto,
way/956046652,Brigg Renewable Energy Plant,E_BRGG-1,BRGG-1,E,auto,
way/956542761,Sutton Grange Anaerobic Digestion Plant,T_SUTB-1,SUTB-1,T,auto,
way/956542761,Sutton Grange Anaerobic Digestion Plant,T_SUTBS-1,SUTBS-1,T,auto,
way/956542763,Sutton Landfill Gas Plant,T_SUTB-1,SUTB-1,T,auto,
way/956542763,Sutton Landfill Gas Plant,T_SUTBS-1,SUTBS-1,T,auto,
way/956542766,North Moor Farm Anaerobic Digestion Plant,V__GWELS001,AG-WSP04G,V,auto,
way/956542766,North Moor Farm Anaerobic Digestion Plant,2__PSTAT001,CAIRW-2,S,auto,
way/956542766,North Moor Farm Anaerobic Digestion Plant,T_CLDNW-1,CLDNW-1,T,auto,
way/956542766,North Moor Farm Anaerobic Digestion Plant,2__PSTAT002,MDHLW-1,S,auto,
way/956542766,North Moor Farm Anaerobic Digestion Plant,T_NOKYW-1,NOKYW-1,T,auto,
way/956542766,North Moor Farm Anaerobic Digestion Plant,T_NOKYW-2,NOKYW-2,T,auto,
way/956542766,North Moor Farm Anaerobic Digestion Plant,2__PIMPO000,NSC-ATL01,G,auto,
way/956542766,North Moor Farm Anaerobic Digestion Plant,2__PEDFE000,NSC-EDF01,G,auto,
way/956542766,North Moor Farm Anaerobic Digestion Plant,2__PHYDE000,NSC-SSE01,G,auto,
way/956542766,North Moor Farm Anaerobic Digestion Plant,2__PSOUT000,NSC-STH01,G,auto,
way/956542766,North Moor Farm Anaerobic Digestion Plant,2__PSWAE000,NSC-SWA01,G,auto,
way/956542766,North Moor Farm Anaerobic Digestion Plant,E_NTAWB-1,NTAWB-1,E,auto,
way/956542766,North Moor Farm Anaerobic Digestion Plant,2__GEDFE000,NWP-EDF01,G,auto,
way/956542766,North Moor Farm Anaerobic Digestion Plant,T_STRNW-1,STRNW-1,T,auto,
way/956548272,South Manchester Resource Recovery Centre,2__HLOND003,AG-HEDF03,S,auto,
way/956548272,South Manchester Resource Recovery Centre,V__KWELS001,AG-WSP01K,V,auto,
way/956548272,South Manchester Resource Recovery Centre,V__KWELS002,AG-WSP02K,V,auto,
way/956548272,South Manchester Resource Recovery Centre,T_CLDSW-1,CLDSW-1,T,auto,
way/956548272,South Manchester Resource Recovery Centre,2__JEDFE000,SEE-EDF01,G,auto,
way/956548272,South Manchester Resource Recovery Centre,T_SHBA-1,SHBA-1,T,auto,
way/956548272,South Manchester Resource Recovery Centre,T_SHBA-2,SHBA-2,T,auto,
way/956548272,South Manchester Resource Recovery Centre,T_SOKYW-1,SOKYW-1,T,auto,
way/956548272,South Manchester Resource Recovery Centre,2__NIMPO000,SSC-ATL01,G,auto,
way/956548272,South Manchester Resource Recovery Centre,2__NEDFE000,SSC-EDF01,G,auto,
way/956548272,South Manchester Resource Recovery Centre,2__NHYDE000,SSC-SSE01,G,auto,
way/956548272,South Manchester Resource Recovery Centre,2__NSOUT000,SSC-STH01,G,auto,
way/956548272,South Manchester Resource Recovery Centre,2__NSWAE000,SSC-SWA01,G,auto,
way/956548272,South Manchester Resource Recovery Centre,2__KEDFE000,SWA-EDF01,G,auto,
