osm_id,name,operator,capacity_mw,source_bucket,latitude,longitude
way/730017662,Moorhouse Farm,Solar Park Developments,5.0,solar,54.6108238,-3.531991273411326
way/746116905,Moorhouse Lane - resubmission,Orta Solar Ltd,1.8,solar,51.51252725000001,-2.6570567167278663
way/956325764,Morayhill Anaerobic Digestion Plant,Morayhill,2.0,biomass,57.5173368,-4.089145240274911
way/721984228,Morfa Farm,,2.0,solar,51.42340265,-3.4938079081850804
way/558727068,Morton Wood Farm Solar Farm,Sun & Soil,4.8,solar,52.17713835,-1.9543916161971833
way/312955990,Morwellham Power Station,South West Water,0.64,hydro,50.50744215,-4.190848358964657
way/295169563,Mossford Hydro Power Station,Scottish & Southern Energy,18.6,hydro,57.6283102,-4.7977921098176015
way/94241986,Mount Farm Solar Farm,,22.0,solar,52.0642965,-1.920642503386905
way/405358284,Mount Mill Solar Power Station,,12.0,solar,52.0392651,-0.8947190461259016
way/864157461,Muck Solar Farm,Isle of Muck Power,0.033,solar,56.83645515000001,-6.228261621174208
way/186033979,Mucking Gas 2 Landfill Scheme,Energy Developments (UK) Ltd,3.8,gas,51.49414885,0.4251863569724389
way/293890672,Mucomir Power Station,Scottish and Southern Energy (SSE),2.0,hydro,56.91030695000001,-4.984982693419827
way/563076199,Mullardoch Power Station,Scottish & Southern Energy,2.4,hydro,57.3343707,-4.95505327001739
way/1001561831,Mullavilly Battery Storage,Mullavilly Energy Limited (Low Carbon Storage Ireland Ltd),50.0,other,54.37001675,-6.4284311241769965
way/660059453,Muncey's Farm,Lightsource Renewable Energy,31.6,solar,52.065469,0.009188701384838032
way/502748760,Mynyddislwyn Solar Park,,8.5,solar,51.63567905,-3.1609124900839136
way/1215129461,NESS Energy from Waste Plant,Acciona,11.1,biomass,57.12675185000001,-2.077250045235075
way/542260558,Nanteague Solar Farm,,7.65,solar,50.3051298,-5.0954881316999465
way/673679846,Nanterrow Farm,,4.7,solar,50.2151325,-5.367833623117865
way/745132275,Nanthenfoel Solar Farm,,5.0,solar,52.14995635,-4.130898316512809
way/956611829,Narborough Landfill Gas Plant,Sita Uk,2.7,biomass,52.5716025,-1.2260235701425617
way/687457755,Natewood Farm,Haymaker Energy,8.9,solar,50.84417065,0.23571467935009438
way/766722672,National Trust Solar,,0.4,solar,52.13479365000001,-0.039546832532749376
way/384508265,Nether Mill Solar Farm,Armstrong Energy,3.8,solar,50.89878155,-3.3947254234272775
way/349329544,Netherfield Lane,Lightsource Renewable Energy,19.7,solar,53.2316239,-1.091288263670724
way/724798135,Netley Landfill Solar Farm,,12.0,solar,50.8857544,-1.344500512572114
way/925923418,Nevendon Battery Storage,Belectric UK / Foresight,15.0,other,51.59457605,0.48610449529737554
way/938361171,Nevern Power,Nevern Power Limited,16.0,gas,51.7872675,-3.2230214357091436
way/860786617,New Life Baptist Church Rooftop Solar,Big Solar Co-op,0.0156,solar,52.4353084,-1.893809601652122
way/550883521,New Rendy Farm Solar Farm,TGC Renewables,4.8,solar,51.0076004,-3.199580856935305
way/665057286,New Row Farm,Lightsource BP,3.9,solar,51.19884685,-2.536069087434032
way/676146074,New Stone House Solar Farm,,12.5,solar,51.8645786,-1.189086585264599
relation/19720524,Newbold Pacey Solar Farm,Innova Renewables / ISGRenewables,28.7,solar,52.20942125,-1.5782763977446304
way/1099750304,Newhurst Energy Recovery Facility,Multifuel Energy (Wheelabrator)/ BIFFA,42.0,biomass,52.757063,-1.276953543186519
way/1149370429,Newlands Farm Battery Storage,,60.0,other,50.8327745,-1.1913274101356266
relation/9461308,Newlands Solar Farm,Lightsource BP,20.5,solar,50.8316997,-1.1958586261325626
way/551275515,Newlands Solar Farm,,5.0,solar,50.7737471,-2.9506189204753
way/1003716051,Newlincs (IWMF) Ltd,Newlincs Development Ltd (NEL Council),,biomass,53.6064858,-0.1441243148518851
relation/9458147,Newnham Estate Solar Farm,,14.0,solar,50.4131105,-4.023314625971796
way/681352482,Newnton Dairy Farm,,7.2,solar,51.6300424,-2.104983639144052
relation/9991809,Next Distribution Centre Doncaster,Next/ Eneco,2.5,solar,53.5341409,-1.0349880469278272
relation/11060086,Ninnis Farm,,5.0,solar,50.3256985,-4.839948201075879
way/262294570,Norlands Lane Landfill Gas Plant,Thames Waste Management,4.0,biomass,51.41476525,-0.5249654055536701
relation/8156808,Norrington Common Solar Farm,,11.1,solar,51.3822259,-2.1788708505846177
way/1189807956,Northfield House Solar Farm,Lightsource BP,26.0,solar,52.43255845,-1.228059465638736
way/551286862,Northmoor Solar Farm,Lightsource Renewable Energy,5.0,solar,50.75314235,-4.443148632030588
way/746187956,Northwick Estate Extension,,2.2,solar,52.0174334,-1.8000275121054883
way/843842962,Nostie Bridge Power Station,,1.3,hydro,57.2851658,-5.5654043787185
way/957523989,Nottingham Road STOR,,,gas,52.90089915,-1.2677244570219144
way/681812833,Nottington Lane Solar Farm,PS Renewables,5.0,solar,50.6436157,-2.5062141560591993
way/272567888,Nova Scotia Solar Power Station,,13.9,solar,52.66095425,1.7005182089683262
relation/9456023,Nowhere Farm,Estover Energy,8.1,solar,52.9266765,-0.10906256715961708
way/746012682,Oak Cottage,Anesco,4.9,solar,51.81998155,-4.8598545981491075
way/956288185,Oak Grove Biomass Facility,Oak Grove Renewables,2.0,biomass,52.7695912,1.3562985967164387
way/725688491,Oak Grove Farm,,5.7,solar,51.60546445,-2.7323914958894244
way/1061433210,Oakfield Farm,Warkworth Renewables Ltd,0.475,biomass,52.0533312,-1.305480707667896
way/745490207,Oakfield Farm - extension,Renewable Source,6.7,solar,53.77209555,-2.810122693666996
way/670047804,Oaklands Farm Solar Farm,,6.9,solar,51.1676269,0.8060050473196106
way/538582352,Oaklands Plantation,,5.0,solar,50.70439715000001,-2.141908679917095
way/1134508333,Oately's Farm,,,solar,52.02895115,-1.1073599688872393
way/956335704,Oatslie Landfill Gas Plant,FCC Environment,2.0,biomass,55.8509333,-3.186073367724908
relation/19313486,Ockendon Landfill Solar Farm,NTR Plc,38.0,solar,51.52309255,0.32266303269187546
way/605749358,Odell Solar Park,,16.8,solar,52.2327337,-0.5950509798607259
way/687452966,Offham Landfill Site,,1.2,gas,51.29247505,0.3603816
way/687452967,Offham Landfill Solar Power Station,Ethical Power,,solar,51.29065225,0.3655118433548807
way/552919330,Office Field Solar Farm,,7.5,solar,50.75705025,-1.7039451810159614
way/938346940,Ogmore Power Station,Ogmore Power Limited,16.0,gas,51.8004328,-3.2322118629623624
way/702988021,Old Rides,,8.0,solar,51.3926913,0.8716276421181823
way/1421894129,Oldbury Standby Power Generation Plant,Conrad Energy,10.0,gas,52.4920935,-2.0204458282511277
way/956244593,Ongar Landfill Scheme,Waste Recycling Group,1.8,biomass,51.69821015,0.25974909036736316
way/675764906,Orchard Solar Farm,Orchard Community Energy,10.0,solar,51.3686282,0.6977750225108265
way/295309163,Orrin Power Station,Scottish & Southern Energy,18.0,hydro,57.55405345,-4.615374563973534
way/797306924,Orton Park Farm,,6.4,solar,54.87283075000001,-2.9940187036894645
way/1413157186,Osbaldwick Substation Battery Storage,UK Battery Storage,49.9,other,53.9575942,-1.0193980969422203
way/723687786,Otherton Farm,,4.0,solar,52.18228705,-2.282500823093647
way/728202722,Oulton Airfield Solar Farm (Phase 1),Solar Century/ Bluefield Solar,5.0,solar,52.79878515,1.1712765410036967
relation/20711180,Oulton Airfield Solar Farm (Phase 2),,5.0,solar,52.80026775,1.1817204858172579
way/1303922982,Outwood Solar Farm,,,solar,51.615525,0.4552644248908632
way/1303922981,Outwood Solar Farm,,,solar,51.61573595,0.4580822291765857
way/701171456,Outwood Solar Farm,MS Power Projects,5.0,solar,51.61827635,0.4538492849634866
way/1288814815,Ovenden Moor Wind Farm,E.ON SE,22.5,wind,53.77999045,-1.9347447062045822
way/746128238,Overton,British Solar Renewables,4.0,solar,51.24986035,-1.2735088425924057
way/589023144,Oving Solar Farm,Vogt Solar,5.0,solar,50.83961785,-0.7050292355488708
relation/9465915,Owl's Hatch Solar Farm,British Solar Renewables,49.99,solar,51.3483745,1.1018554979108033
way/551042756,Owls Lodge Solar Farm,Anesco,10.0,solar,51.18636075000001,-1.3695971094356028
way/956316118,PG2 Bolam Power Generator (Extension),CLP and Briagas,1.1,biomass,54.6019654,-1.7009134916296764
way/832955449,PV Solar Farm,,,solar,57.1441422,-2.8580952517021494
way/152350681,Packington Generation Plant,Energy Developments (UK) / SITA UK,8.5,biomass,52.46918055,-1.6899918577637405
way/545115384,Packington Solar Farm,,13.9,solar,52.70753505,-1.4734200588071156
way/1453947185,Paddock Solar Park,Voltalia,49.9,solar,51.1694088,0.4386591875105903
way/687456907,Paddock Wood Solar Farm,Foresight Solar Fund,9.2,solar,51.17254395,0.4118017971916337
way/385564677,Padleywood Farm,OST Energy,5.0,solar,53.1567882,-1.3890504791406668
way/230557536,Pant yr Afon Powerhouse,Pant yr Afon Hydro Scheme,0.4,hydro,53.0033782,-3.942978495398372
relation/9566738,Parabel North Beer Solar Farm,35 Degrees,6.8,solar,50.7036192,-4.4047911329764045
way/891904606,Parc Adfer Energy from Waste,Enfinium,16.0,biomass,53.2382198,-3.0350565017891338
way/797382220,Parc Cynog,,5.0,solar,51.75684245,-4.54446727262942
way/1189879377,Parc Stormy Battery,,4.0,other,51.508169,-3.6728823256153014
way/685751628,Parciau Solar Farm,,13.9,solar,53.1604373,-4.239408997961192
way/684266757,Parham Airfield Solar Power Station,,17.5,solar,52.1935519,1.409817099363773
way/676771889,Parkhill Solar Farm,Innova / Lark Energy,5.0,solar,56.60289535,-2.5883233455329355
way/746023125,Parklands,Anesco,4.6,solar,51.5459164,-2.57754703182906
way/724803560,Parkview solar park,NextEnergy,6.5,solar,50.5053856,-3.7433777881729338
way/956542773,Parkwood Landfill Scheme,,1.17,biomass,53.4011691,-1.48305387271615
way/550716637,Parsonage Barn,,7.6,solar,50.94333015,-2.89149527855378
way/703382928,Partridge Farm (Solar Farm),,10.6,solar,51.10190875,0.9762125008011326
way/495033112,Pashley Solar Farm,IB Vogt,11.6,solar,50.8661411,0.4237460267406732
way/956316121,Path Head Landfill Gas Plant,SITA UK,1.0,biomass,54.9652543,-1.7340898467566292
way/308960566,Patteson Court Landfill Gas Plant 1,Biogeneration / Biffa,1.8,biomass,51.24300365000001,-0.15558089421069818
way/956252566,Patteson Court Landfill Gas Plant 2,Biffa,3.0,biomass,51.24446645,-0.15297545641986723
way/956252567,Paulsgrove Landfill Site,Associated Energy Projects plc,2.4,biomass,50.83901365,-1.0941750536830597
way/957175187,Pebble Hall Farm Anaerobic Digestion Plant,Welland Waste Management,4.0,biomass,52.4550602,-1.0272652184094895
way/521315970,Pebsham Landfill Gas Plant,Biffa,1.0,biomass,50.85498865,0.5117139592178402
relation/12866379,Pen Rhiw Caradog,Lightsource Renewable Energy,4.7,solar,51.6707082,-3.380310070134313
way/1174755534,Pen-Llan Biomass Generator,,,biomass,52.036981,-2.962517201861248
way/542266213,Penare Farm Solar Park,Penare Farm Solar Park,11.0,solar,50.30409015,-5.0757085004935085
way/718494059,Pencoose Farm,First Solar Project Ltd,8.5,solar,50.19968025,-5.18406595074298
way/956116985,Pengelly Barton Farm Anaerobic Digestion Plant,Pengelly Farms,1.0,biomass,50.14199985,-5.339699944516871
way/1518656260,Pennine [Isabella] Power 5MW Gas fired Peaker power station,amp (,5.0,gas,53.42650135,-2.1176151770975133
way/689361325,Pennington Recycling Centre Solar Farm,,1.2,solar,50.73699325,-1.5634467709572528
way/729189527,Pensipple Farm,Elgin Energy EsCo,5.0,solar,50.40725945,-4.452155529235956
way/1442572375,Pentlow Hill,Nextpower SPV 11 Limited,24.0,solar,52.0777208,0.6632532545529279
way/374198124,Pentre Farm Solar,Kinetica Solar,5.5,solar,51.75659915,-4.123944340829635
way/681746433,Pentylands Farm,Moser Baer,19.0,solar,51.65386445,-1.732949613321168
way/1511660343,Penwortham Storage,,50.0,other,53.74777425,-2.7591756309034183
way/730017655,Penycae Solar Farm,SBC Renewables,5.0,solar,52.99001965,-3.056203014323467
relation/20266024,Pepperhill Solar Farm,Low Carbon,23.0,solar,52.61194175,-2.2616329895055642
relation/20710584,Periwinkle Hall - Links Solar photovoltaic farm & Battery storage,Low Carbon Limited,35.0,solar,51.86609665,0.631152837178975
way/745490219,Peterlee Solar Farm,Zaravolt,5.0,solar,54.77467525,-1.3677601663231798
way/956255095,Philip Dennis Food Service,Philip Dennis Food Service,3.8,other,51.0652356,-4.087534067128159
way/746212390,Pierce's Solar Farm,Anesco,1.7,solar,51.40092415,-1.0218956141509363
way/956023501,Pilsworth Cryogenic Storage Demonstrator,Viridor/Highview Power Storage,5.0,other,53.58413525,-2.2576665639463824
way/956548283,Pilsworth Quarry Landfill Scheme,Terry Adams Ltd,4.1,biomass,53.58398605,-2.258167785308265
way/543320933,Pimlico District Heating Undertaking,,3.1,gas,51.48569975,-0.14021320459183734
way/475613744,Pingewood Road South Solar Farm,,15.8,solar,51.4188723,-1.0131500528379256
relation/18823861,Pingry Farm - Phase 2,Coleford Energy,6.8,solar,51.7823774,-2.62518105061684
way/551697149,Pitchford,,10.2,solar,52.62237945,-2.712542037086615
way/1419126111,Pitkevy Farm - Battery Storage Facility,Intelligent Land Investments,50.0,other,56.21495635,-3.2213704250353055
way/233188910,Pitlochry Power Station,Scottish and Southern Energy (SSE),15.0,hydro,56.69918535,-3.7402832515443682
way/687451479,Pitsea Landfill Scheme,Veolia,11.6,gas,51.5398994,0.5091310294272053
way/725694068,Pitt's Farm,,2.6,solar,51.21084905,-2.584539401195536
relation/10040379,Pitworthy Farm Solar Farm,,15.6,solar,50.81733405,-4.430964980090952
way/746012680,Place Barton Farm,British Solar Renewables,4.9,solar,50.3572147,-3.7484365730725453
way/687678258,Playters Solar Farm,,8.6,solar,52.43788115,1.5903581913468614
way/800746231,Pollington Airfield,,5.0,solar,53.6803973,-1.0792907119495077
way/730028106,Pollington Solar Farm,Pollington Solar,5.0,solar,53.68217185,-1.081610727752976
way/654579269,Polmaugan Farm,Munich RE,5.0,solar,50.4320809,-4.665613617675193
way/682031324,Pond Farm,Lark Energy,3.6,solar,52.90141675,1.1754633324853354
way/216535638,Pont Andrew Solar Farm,Lightsource BP,1.5,solar,51.77616265,-4.13867501525431
way/273458269,Poplars Anaerobic Digestion Facility,Biffa,6.0,biomass,52.68430605,-2.010155099107764
way/1332863417,Porth Wen Solar Farm,,,solar,53.40241415,-4.418262420818545
way/606166164,Portsmouth Energy Recovery Facility,Veolia,14.0,biomass,50.82188725,-1.0540315701831258
way/596509079,Potters Bar Solar Farm,UK Sustainable Energy,5.0,solar,51.7089064,-0.2045512802913907
way/411535844,Pressock Solar Farm,,5.0,solar,56.63507465,-2.703630090864407
relation/20742145,Preston Farm Solar Array,British Solar Renewables,28.0,solar,51.17993545,-1.1587266421168154
relation/7787637,Prestop Park Farm,Lightsource BP,15.8,solar,52.7503135,-1.4996102122829447
way/837810842,Priest Weston,Mellington Farm,1.0,solar,52.56921245,-3.0508864132240783
way/746146646,Primrose Hill Farm,Sun & Soil,3.8,solar,53.2749208,-0.29749213361154336
way/390156313,Priors Byne Solar Farm,Hadstone Energy Limited,7.5,solar,50.945305,-0.3412290626790764
way/687678970,Priory Farm,,3.1,solar,52.44846575,1.6739730139254076
way/938146663,Private Road No. 5,Mercia Power Response,15.2,gas,52.9571047,-1.070967910261258
way/956542772,Prosper Demulder Anaerobic Digestion Plant,Prosper Demulder / ReFood,3.0,biomass,53.5340297,-1.1357320485777538
way/692274354,Prothither Solar Farm,Smarter Energy Solutions,5.0,solar,51.97339475,-2.6752629577310603
relation/10694712,Puriton Landfill Solar Farm,SBC Renewables,11.4,solar,51.1765887,-2.984002725929885
way/708338031,Puriton Solar Farm,BNRG Renewables,4.6,solar,51.17724705,-2.9674557364940126
way/682849360,Pyde Drove,,7.0,solar,51.1823659,-2.927081377116105
way/620263756,Queen Elizabeth II Reservoir Floating Solar,Lightsource BP,6.338,solar,51.39520515,-0.3923074524816176
way/181352637,Quoich Power Station,Scottish & Southern Energy,18.5,hydro,57.0626342,-5.12356845
way/1227138567,RTO,,,biomass,53.98218395,-2.0928585690476194
way/1227138572,RTO,,,biomass,53.98313385,-2.0923705548730185
way/679991315,Radford Semele Solar Farm,Anesco,10.0,solar,52.2560022,-1.4811713586632917
way/1386015620,Radyr Weir Hydroelectric Station,,0.394,hydro,51.5194084,-3.2538296655699854
relation/9461026,Raglington Farm,NextEnery Solar Fund (NESF),5.9,solar,50.91382525,-1.217324570908579
way/687451476,Rainham Landfill Scheme,Cleanaway / EDL,3.9,gas,51.4912881,0.19472656037444214
way/729739555,Rampisham North,British Solar Renewables,5.0,solar,50.8123991,-2.646747640018127
way/1497097482,Rampisham Woods,British Solar Renewables,,solar,50.81011845,-2.6384207334166456
way/745490216,Ramsey Airfield Solar Farm,,5.0,solar,52.4455967,-0.13195309193600568
way/26550612,Rannoch Power Station,SSE,44.1,hydro,56.693031,-4.402026571059876
way/809913712,Ransom Wood Solar Farm,Ransom Wood Business Park,0.54,solar,53.1292277,-1.1403550843806214
way/956244586,Ratty's Lane Sustainable Energy Facility,Biogen (formerly Tamar Energy),3.0,biomass,51.7611239,0.010218721298479653
relation/10099314,Ravens Close,NESF (formerly Tau Solar),5.0,solar,54.1313345,-2.540833316764086
way/352173386,Raventhorpe Solar Farm,,38.0,solar,53.55970975,-0.5788275504141216
way/1189810828,Ray Battery Storage Facility,Vattenfall Wind Power,20.0,other,55.16562765,-2.0779577
way/462843337,Reach Solar Farm,Reach Community Solar Farm Ltd,0.25,solar,52.2701267,0.28438032685680126
way/725677003,Reaches Farm Solar Power Station,Lightsource Renewable Energy,6.1,solar,52.5600894,0.565090635746782
way/951532079,Reading Hydro,Reading Hydro,0.049,hydro,51.4615408,-0.9646119559657722
way/797060382,Red Hill Farm,,4.8,solar,50.95461805,-3.303243800252617
way/722020045,Redcourt Farm,,3.3,solar,51.84886725,-4.359352092221002
way/729189526,Redhall Industrial Estate,Dodds Limited,5.0,solar,53.69721785,-0.06456193985313859
way/550715207,Redlands Farm,,6.2,solar,51.11183945000001,-2.8149247607097894
way/956288188,Reepham Road Anaerobic Digestion Plant,Material Change,1.5,biomass,52.69999395,1.2013670981995808
relation/13134064,Reliance Street Mechanical Biological Treatment Facility,Viridor,2.0,biomass,53.5055425,-2.1796081081515233
way/895234867,Renishaw PLC Factory,Renishaw Group,0.8,solar,51.7527602,-2.297495842042866
way/885499857,Resourceful Earth Anaerobic,Resourceful Earth Anaerobic Limited,,biomass,51.39039945,-2.5247571406527034
relation/10048636,Rew Farm Solar Farm,Lightsource BP,6.1,solar,50.4224351,-4.689847073610359
way/688876398,Rexton Cross Solar Farm,,2.0,solar,50.68444255,-4.231638105893973
way/681360635,Reydon Farm,Green Hedge (BayWa r.e.),3.9,solar,52.3404637,1.6501963962413482
way/156707732,Rheidol Power Station,Statkraft,41.0,hydro,52.39636845,-3.8997328215190037
way/725676999,Rhewl Farm,Renesola,6.0,solar,51.6333272,-2.732306871334542
way/746246322,Rhug Estate,Rhug Estate,1.2,solar,52.9875493,-3.4458556988841433
way/798893197,Rhyd-y-Pandy,Wessex Solar Energy,6.0,solar,51.69922445,-3.942452512231289
way/136368935,Rhyl Flats Wind Farm,,90.0,wind,53.38035825,-3.6493833348747
way/903794096,Ridham CHP Plant,"MVV Energie, Ridham Dock",25.0,biomass,51.38023535,0.7611436375239924
way/956548279,Rigby Landfill Gas Plant,FCC Environment,3.0,biomass,53.6052445,-2.6265359623062317
way/460077819,Rigged Hill Wind Farm,Scottish Power Renewables,5.0,wind,55.02286165,-6.822895690787515
relation/9455288,Ring 'o' Bells Solar Farm,,5.0,solar,51.49709195,-2.3911564059300203
way/1307310484,Rise Car EES1,Northern Powergrid,2.5,other,54.5463953,-1.5591992540164017
way/444985769,Risley Landfill Gas Plant,Biffa,10.0,biomass,53.43499825,-2.5168033077350045
way/1296033544,Rivenhall Integrated Waste Management Facility,Indaver,65.0,biomass,51.8528848,0.6462041811335483
way/942929897,Riverway Nursery,Stafford Borough Council,,solar,52.80399245,-2.1032677107859072
way/724803559,Roanhead Solar Farm,,6.5,solar,54.1747611,-3.2104963969217963
way/690058126,Robertswall Solar Farm,,2.5,solar,51.67149055,-4.748975115028863
way/291146217,Robin Rigg Offshore Wind Farm,RWE,174.0,wind,54.75130585,-3.7158340345431777
way/723603987,Rodbourne Rail Farm - Solar Park,British Solar Renewables,7.6,solar,51.5600174,-2.102180209566069
way/551696695,Rolleston Park Solar Farm,,18.7,solar,52.84462125,-1.682853024806732
way/1058300456,Romney Weir Hydroelectric Scheme,,0.2,hydro,51.4881009,-0.6061021
way/1216088925,Romsey X,,,solar,50.96410855000001,-1.4805027140305327
way/420134786,Rook Wood Solar Farm,Good Energy,5.0,solar,51.54998535,-1.8728951116166113
way/409723297,Rookery Business Park Solar Power Station,Solar Century/ Bluefield Solar,5.0,solar,52.5354787,1.0665719535710316
way/687462878,Rookery Farm,,3.8,solar,50.806022,-0.6251883286571591
way/725694067,Rookery Farm Solar Power Station,Prosolia UK Ltd,5.3,solar,52.3195361,-0.3811358833333356
way/1122851920,Rookery South Energy From Waste,Veolia/Covanta,65.0,biomass,52.0586228,-0.5240769001616403
relation/9919785,Roscarnick Farm Solar Farm,Roscarnick Farm,0.12,solar,50.2840132,-5.1551514155684846
way/649698214,Rose and Crown Farm Solar Farm,,30.0,solar,52.71121745000001,0.19674397662897553
way/714890968,Rosedew Farm,,5.0,solar,51.3980836,-3.4705887914501745
way/685751649,Rotherdale Solar Park,,19.351,solar,52.1554876,-2.0510915195687374
way/688503800,Roves Solar Farm,,12.7,solar,51.59940925,-1.7062695385233473
relation/9463132,Rowles Farm Solar Park,United Photovoltaics,13.0,solar,51.8430147,-1.228448161111114
way/965868502,Rownhams Generation Station,Keekle Power,20.0,gas,50.949701,-1.473535586785161
way/956046654,Roxby Gas to Energy,Biffa,8.5,biomass,53.64327915,-0.62788
way/956244587,Roxwell Landfill Scheme,Redland Aggregates Ltd (Lafarge Redland),1.3,biomass,51.763397,0.4048406274138431
way/134135963,Royston Solar Farm,Gemec LTD,10.0,solar,52.0654268,-0.017606629357683243
relation/7880015,Rudbaxton Solar Park,,10.8,solar,51.8495204,-4.948205770777375
way/723603978,Rudge Farm,,7.0,solar,51.4266813,-1.6152997666224067
relation/9225946,Rudge Hill Solar Farm,Lightsource BP,1.5,solar,50.91398015,-2.3121361511995397
way/686128679,Rufford Lane,Anesco,2.6,solar,53.1535617,-1.031641819842073
way/215431021,Runcorn Thermal Power Station,Ineos Runcorn TPS Ltd,100.0,biomass,53.3294454,-2.754102406109114
way/956252569,Runfold Landfill Gas Plant,SITA UK,1.2,biomass,51.21705625,-0.7628437
way/745132286,Rushmoor Lane Farm (Cheshire Coppice),Sunsave 38/ Vogt Solar,5.0,solar,52.7270564,-2.560519848967253
way/1234764904,Rusholme Grange Battery Storage,Harmony Energy Storage,40.0,other,53.73110605,-0.9413109931497825
way/724793800,Rydon Farm Solar Farm,,12.0,solar,50.50702665,-3.640765080766366
way/55955507,Rye House Power Station,VPI,715.0,gas,51.7630772,0.00924166350172606
way/136596536,Rye Meads Sewerage Treatment Works,Thames Water,2.3,biomass,51.77286705,0.01688578654370734
way/724796217,Rymes Farm,,13.7,solar,51.91971,-2.3703789681683647
way/746020117,Ryston Estate Solar Power Station,Lightsource BP,4.8,solar,52.5941181,0.39500937058051644
way/1511732629,Ryton Battery,,78.0,other,54.9751793,-1.7405361072780778
way/1069674094,Ryton Pools Landfill Gas Generator,Warwickshire County Council,,biomass,52.34997195,-1.4545136649859542
way/70313495,SAICA Paper Mill,SACIA,41.6,biomass,53.42547455,-2.4194580119459173
way/681175591,SPF Thirty Acres Farm,SPF Thirty Acres Limited,3.8,solar,53.20620315,-1.1967710443469906
relation/9455366,Salcey Solar Farm,,5.0,solar,52.148147,-0.8065079697561204
way/718286051,Salford Lodge,AR Partners,5.0,solar,52.15491,-1.938971737208762
way/746187955,Salford Road Solar Farm,Greater Manchester Waste Disposal Authority,2.2,solar,53.53766835,-2.4462388328189553
way/660825456,Salhouse Solar Power Station,Island Green Power,5.0,solar,52.68833755,1.3996280726734647
way/991983002,Salt Ayre Leisure Centre solar farm,Lancaster City Council,1.0,solar,54.0528373,-2.827322594500436
way/312992167,Saltend Power Station,,1200.0,gas,53.7335706,-0.24281775265653072
way/1136276675,Saltholme North Power Station,Statera Energy Operations,50.0,gas,54.60781565,-1.24389475
way/1136274456,Saltholme South Power Station,Statera Energy Operations,50.0,gas,54.6072869,-1.2437121416827277
way/303691102,Salutation Farmhouse Solar Farm,Solar Century,13.4,solar,51.79417365,-1.426125087732667
way/1484583346,Sambar Power BESS,Ethical Power ; Varco Energy,47.5,other,50.39341175,-4.90174759850534
way/395235113,Sandhill Solar Farm,Solar Power South,2.0,solar,51.0605404,-3.1974621237236045
way/1489751781,Sandridge BESS,Foresight,49.9,other,51.3780096,-2.10018165
way/1298646089,Sandwell Gas Reserve Power Plant (g2 Energy),GB Energy,21.0,gas,52.5444349,-2.0204262563696913
way/939517421,Sandylands Nurseries CHP,,1.13,gas,52.10668855,-1.9121753991974604
way/311956818,Saron Road Solar Park,,6.7,solar,51.7964813,-4.015339529932586
way/451500586,Saundercroft Solar Park,NextEnergy Solar Fund Ltd.,7.0,solar,50.7646372,-3.406781877105703
relation/9243705,Sawmills Solar Farm,Foresight,6.5,solar,50.5890605,-3.530935585014423
way/689356307,Saxley Solar Farm,,5.0,solar,51.16045235,-1.5446101021761425
relation/6171003,Says Court Solar Farm,Lightsource BP,19.8,solar,51.5273669,-2.4455271286179814
way/1011305988,Scabba Woods Power Plant,FCC Environment,,biomass,53.50574765,-1.211047116772096
relation/6331464,Scottow Solar Power Station,Greencoat Solar,50.0,solar,52.75523455,1.3542741266248606
way/956548271,Scouthead Power Plant,Onyx,2.9,biomass,53.55532835,-2.044738414846544
way/1214782649,Screggagh Wind Farm,WPO,20.0,wind,54.45161305000001,-7.3324443792816005
way/956611828,Screwfix Direct,Kingfisher Scottish Limited Partnership,2.5,solar,52.9750904,-2.1700766492852193
way/114328399,Scroby Sands Wind Farm,RWE,60.0,wind,52.64067705,1.7872821737054623
relation/20672186,Scurf Dike Solar Farm,BayWa,50.0,solar,53.95643955,-0.4075196511288087
way/1512084438,Scurf Dyke BESS,,8.0,other,53.9511661,-0.40277165886743593
way/1288179863,Seamer Wind Farm,Ventient Energy,10.25,wind,54.4919741,-1.2581292145522749
way/590451152,Seaton Road Solar Farm,SBC Renewables,4.0,solar,52.58585575,-0.7086940196723992
way/555317308,Seaview Farm,,1.7,solar,51.49804225,-3.696659291640442
way/729189525,Sedbury Park,Bee Green Solar,5.0,solar,51.63728765,-2.64270308672807
way/706307586,Seegronan Wind Farm,Seegronan Windfarm Limited,14.1,wind,54.64776985,-7.7010274295833065
way/956252570,Sefter Farm Anaerobic Digestion Plant,Barfoots of Botley,1.0,biomass,50.78783095,-0.7372156607199083
way/956316120,Seghill Village Landfill Gas Plant,Northumberland Waste Management / SITA UK,4.1,biomass,55.0627122,-1.5364793026979506
relation/20282563,Select Environmental Recycling Depot Rooftop Solar Array,Reading Community Energy,0.0497,solar,51.4242291,-0.976741460784694
way/336283982,Settle Community Hydro,Settle Hydro Limited,,hydro,54.07274065,-2.2804196571341917
way/377764520,Severnside Energy Recovery Centre,,32.0,biomass,51.5415171,-2.6684277489338273
relation/9461090,Sevor Farm,,9.3,solar,51.59372345,-1.7153221298960166
way/605762189,Shacks Barn,,5.0,solar,52.1023879,-1.0052587794702146
way/551042174,Shaftesbury Solar Farm,Lightsource Renewable Energy,6.2,solar,51.0210887,-2.1841366778114835
way/796501581,Sharland,,,solar,50.83576445,-3.7797642818615054
